,DATEPRD,ON_STREAM_HRS,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_WAT_VOL,Total Injection
297,2008-12-07,24.0,171.29,66.66875,60.422,26.959,5323.0,33.0,17581.0
298,2008-12-08,24.0,171.114,64.09198,62.012,28.596,5242.0,38.0,13668.0
299,2008-12-09,24.0,171.342,64.53006,61.685,28.246,5278.0,14.0,17447.0
300,2008-12-10,24.0,171.492,64.69298,61.87,28.427,5286.0,13.0,16779.0
301,2008-12-11,24.0,170.849,61.63559,64.97,31.687,5126.0,17.0,15906.0
302,2008-12-12,24.0,171.167,62.64984,63.772,30.402,5240.0,23.0,17013.0
303,2008-12-13,24.0,171.409,62.66924,64.005,30.623,5282.0,16.0,17657.0
304,2008-12-14,24.0,171.787,62.66249,64.249,30.854,5303.0,49.0,16566.0
305,2008-12-15,24.0,172.046,62.79158,64.487,31.075,5271.0,14.0,17527.0
306,2008-12-16,24.0,172.455,63.25265,64.511,31.048,5301.0,49.0,17432.0
307,2008-12-17,24.0,173.023,63.25514,64.516,31.0,5338.0,62.0,17273.0
308,2008-12-18,24.0,173.416,63.24998,64.937,31.407,5377.0,56.0,17550.0
309,2008-12-19,24.0,173.811,63.32331,65.162,31.611,5387.0,67.0,17636.0
310,2008-12-20,24.0,174.401,63.34706,65.283,31.71,5417.0,67.0,17580.0
311,2008-12-21,24.0,174.619,63.3727,65.769,32.181,5472.0,65.0,16875.0
312,2008-12-22,24.0,175.336,63.35065,65.781,32.177,5497.0,68.0,17367.0
313,2008-12-23,24.0,175.561,63.08526,66.415,32.814,5513.0,14.0,16442.0
314,2008-12-24,24.0,175.979,62.44119,67.024,33.434,5508.0,14.0,17254.0
315,2008-12-25,24.0,175.836,62.03865,68.083,34.519,5491.0,14.0,17589.0
316,2008-12-26,24.0,176.185,61.7554,68.637,35.069,5497.0,20.0,17517.0
317,2008-12-27,24.0,176.923,60.50302,68.649,35.033,5571.0,22.0,17517.0
318,2008-12-28,24.0,177.015,61.28419,69.547,35.95,5496.0,15.0,17564.0
319,2008-12-29,24.0,177.298,61.2049,70.026,36.423,5507.0,15.0,17583.0
320,2008-12-30,24.0,177.698,61.21606,70.38,36.741,5528.0,17.0,17504.0
321,2008-12-31,24.0,178.388,61.21766,70.438,36.762,5547.0,15.0,17458.0
322,2009-01-01,24.0,178.753,60.62755,71.018,37.351,5557.0,41.0,17156.0
323,2009-01-02,24.0,178.967,60.21567,71.709,38.047,5556.0,13.0,16812.0
324,2009-01-03,24.0,179.167,60.29822,71.769,38.076,5727.0,88.0,9273.0
325,2009-01-04,24.0,179.274,60.69575,71.302,37.603,5590.0,13.0,17515.0
326,2009-01-05,24.0,179.77,61.31431,71.045,37.309,5629.0,26.0,17623.0
327,2009-01-06,22.0,172.959,51.6073,77.935,44.564,4672.0,27.0,11842.0
328,2009-01-07,24.0,173.2242857142857,61.22542,72.045,38.244,5622.0,26.0,15674.0
329,2009-01-08,24.0,173.48957142857142,65.33767,68.489,34.512,5902.0,15.0,17385.0
330,2009-01-09,24.0,173.75485714285713,62.67664,71.645,37.667,5644.0,14.0,17272.0
331,2009-01-10,24.0,174.02014285714287,64.08093,70.184,36.254,5870.0,16.0,17327.0
332,2009-01-11,24.0,174.28542857142858,60.46817,73.3,39.55,5717.0,15.0,16883.0
333,2009-01-12,24.0,174.5507142857143,56.38311,77.676,44.193,5458.0,15.0,16573.0
334,2009-01-13,24.0,174.816,51.45374,82.739,49.585,5110.0,44.0,17468.0
335,2009-01-14,24.0,179.307,52.76798,81.36,48.075,5268.0,37.0,17329.0
336,2009-01-15,24.0,178.825,52.00658,82.843,49.639,4526.0,0.0,17289.0
337,2009-01-16,24.0,178.875,51.76695,83.512,50.318,4385.0,0.0,17312.0
338,2009-01-17,24.0,178.687,50.13891,85.473,52.339,4235.0,0.0,17341.0
339,2009-01-18,24.0,179.304,51.30181,84.638,51.445,4352.0,0.0,17404.0
340,2009-01-19,24.0,179.765,51.79296,84.264,51.016,4426.0,0.0,17585.0
341,2009-01-20,24.0,179.626,50.83468,85.551,52.382,4299.0,0.0,17574.0
342,2009-01-21,23.15,179.596,47.84756,87.067,54.007,4124.0,0.0,16702.0
343,2009-01-22,23.68,180.254,49.86984,86.169,53.08,4351.0,0.0,15520.0
344,2009-01-23,24.0,180.73,51.99413,84.726,51.458,4499.0,0.0,16800.0
345,2009-01-24,24.0,180.893,51.80502,85.185,51.856,4473.0,0.0,17262.0
346,2009-01-25,24.0,181.1,51.79489,85.484,52.193,4495.0,0.0,17305.0
347,2009-01-26,24.0,181.143,51.38528,86.237,53.003,4425.0,0.0,17318.0
348,2009-01-27,24.0,181.296,51.34268,86.636,53.406,4425.0,0.0,17302.0
349,2009-01-28,24.0,182.535,53.13363,84.72,51.348,4967.0,0.0,10314.0
350,2009-01-29,24.0,183.928,56.4563,80.624,47.033,5586.0,0.0,7130.0
351,2009-01-30,24.0,181.242,51.02972,86.747,53.581,4398.0,0.0,17136.0
352,2009-01-31,24.0,181.48,51.03915,86.935,53.777,4388.0,0.0,16889.0
353,2009-02-01,24.0,182.772,53.20937,84.561,51.215,5225.0,0.0,11376.0
354,2009-02-02,24.0,181.908,51.12604,86.836,53.646,4402.0,0.0,16609.0
355,2009-02-03,24.0,182.011,51.14965,87.166,53.945,4422.0,0.0,17245.0
356,2009-02-04,24.0,184.247,55.02495,82.56,48.994,5438.0,0.0,6355.0
357,2009-02-05,24.0,182.492,51.27967,86.76,53.5,4488.0,0.0,16204.0
358,2009-02-06,24.0,182.586,51.32802,86.935,53.659,4430.0,0.0,17196.0
359,2009-02-07,15.84,181.872,47.92887,90.072,57.031,2738.0,0.0,17198.0
360,2009-02-08,21.83,183.489,51.28212,87.452,54.152,4189.0,0.0,17187.0
361,2009-02-09,24.0,182.128,47.63367,92.343,59.353,4259.0,0.0,13254.0
362,2009-02-10,24.0,183.299,50.5802,88.586,55.349,4393.0,0.0,16998.0
363,2009-02-11,24.0,183.572,50.85285,88.442,55.213,4431.0,0.0,16440.0
364,2009-02-12,24.0,183.784,50.8748,88.641,55.408,4498.0,0.0,16578.0
365,2009-02-13,22.0,183.41,45.4927,92.252,60.04,3945.0,0.0,13705.0
366,2009-02-14,24.0,183.439,49.79176,90.475,57.379,4331.0,0.0,16865.0
367,2009-02-15,24.0,183.249,48.75859,91.951,58.944,4221.0,0.0,17190.0
368,2009-02-16,22.64,184.026,47.31098,92.092,59.082,4057.0,0.0,15535.0
369,2009-02-17,24.0,184.591,50.82152,89.683,56.452,4479.0,0.0,16889.0
370,2009-02-18,24.0,184.602,50.25471,90.524,57.35,4436.0,0.0,16303.0
371,2009-02-19,24.0,184.789,50.1816,90.831,57.652,4434.0,0.0,16774.0
372,2009-02-20,24.0,184.885,50.22592,91.104,57.93,4440.0,0.0,16964.0
373,2009-02-21,24.0,182.571,41.98632,100.954,68.068,3876.0,0.0,16920.0
374,2009-02-22,24.0,185.647,50.3375,91.666,58.445,4536.0,0.0,16825.0
375,2009-02-23,24.0,185.85,50.28252,91.856,58.636,4498.0,0.0,16453.0
376,2009-02-24,24.0,185.925,50.32883,92.077,58.852,4487.0,0.0,16295.0
377,2009-02-25,22.0,184.845,45.39998,96.789,63.896,4036.0,0.0,17005.0
378,2009-02-26,24.0,186.114,49.45753,93.753,60.602,4422.0,0.0,16904.0
379,2009-02-27,24.0,186.167,49.20211,94.316,61.185,4360.0,0.0,16997.0
380,2009-02-28,24.0,186.158,49.40652,94.526,61.385,4433.0,0.0,16971.0
381,2009-03-01,24.0,186.472,49.85503,94.264,61.062,4449.0,0.0,16958.0
382,2009-03-02,24.0,187.375,50.75903,93.044,59.709,4593.0,0.0,16935.0
383,2009-03-03,24.0,187.249,49.46572,93.664,60.35,4638.0,0.0,16921.0
384,2009-03-04,24.0,186.998,49.90172,94.56,61.322,4474.0,0.0,16274.0
385,2009-03-05,11.17,187.138,47.95769,96.219,63.256,2441.0,0.0,9318.0
386,2009-03-06,24.0,185.961,45.16791,100.455,67.575,4366.0,0.0,15025.0
387,2009-03-07,24.0,182.229,39.79281,111.001,78.629,3361.0,0.0,10058.0
388,2009-03-08,24.0,185.46,45.9951,101.414,68.479,4021.0,0.0,13276.5
389,2009-03-09,18.53,190.707,55.0593,86.19,52.33,4197.0,0.0,10786.0
390,2009-03-10,21.23,190.587,55.1475,87.055,53.281,4693.0,0.0,10544.736842105263
391,2009-03-11,23.5,185.796,43.69805,97.919,64.662,5414.0,0.0,10303.473684210527
392,2009-03-12,24.0,186.982,52.27697,89.313,56.314,4870.0,0.0,10062.21052631579
393,2009-03-13,19.94,187.615,45.52175,89.126,56.128,3677.0,0.0,9820.947368421053
394,2009-03-14,0.0,261.307,39.010875,38.148,38.139,0.0,0.0,9579.684210526317
395,2009-03-15,6.5,216.3,32.5,78.127,68.012,614.0,0.0,9338.421052631578
396,2009-03-16,13.0,205.126,36.1,85.282,59.013,1409.0,0.0,9097.157894736842
397,2009-03-17,0.0,259.544,41.72045,35.354,28.12,0.0,0.0,8855.894736842105
398,2009-03-18,22.14,181.09,47.3409,89.028,56.794,3449.0,0.0,8614.631578947368
399,2009-03-19,24.0,180.544,50.70707,85.149,52.788,4322.0,0.0,8373.368421052632
400,2009-03-20,24.0,179.016,51.37017,82.59,50.423,4218.0,0.0,8132.105263157895
401,2009-03-21,24.0,180.482,53.82318,79.404,46.903,4441.0,0.0,7890.842105263158
402,2009-03-22,24.0,179.637,53.94449,78.506,46.027,4438.0,0.0,7649.578947368421
403,2009-03-23,24.0,178.768,53.95206,77.545,45.082,4418.0,0.0,7408.315789473684
404,2009-03-24,24.0,177.822,53.98404,76.654,44.235,4353.0,0.0,7167.052631578947
405,2009-03-25,4.19,175.439,45.01147,81.691,49.996,724.0,0.0,6925.78947368421
406,2009-03-26,0.0,266.844,41.198076,12.393,11.702,0.0,0.0,6684.526315789473
407,2009-03-27,0.0,261.18,37.384682000000005,18.431,18.044,0.0,0.0,6443.263157894737
408,2009-03-28,0.0,208.875,33.571288,71.026,70.959,0.0,0.0,6202.0
409,2009-03-29,0.0,109.578,29.757894,79.224,79.187,0.0,0.0,5579.0
410,2009-03-30,6.14,176.32,25.9445,98.734,65.983,456.0,0.0,452.0
411,2009-03-31,24.0,179.592,56.99216,74.28,41.306,4922.0,0.0,8340.0
412,2009-04-01,24.0,180.44,60.94874,69.997,36.905,5288.0,0.0,8848.0
413,2009-04-02,24.0,179.752,60.98591,69.836,36.756,5145.0,0.0,8672.0
414,2009-04-03,24.0,178.113,57.46294,72.732,39.88,4734.0,0.0,8613.0
415,2009-04-04,24.0,177.241,55.71183,74.174,41.46,4498.0,0.0,9041.0
416,2009-04-05,24.0,177.177,55.80897,73.665,40.94,4536.0,0.0,7835.0
417,2009-04-06,24.0,179.838,65.20476,65.44,32.23,5545.0,22.0,2809.0
418,2009-04-07,24.0,179.673,68.01265,62.908,29.617,5678.0,55.0,0.0
419,2009-04-08,24.0,177.354,62.47673,66.241,33.238,5144.0,118.0,7906.0
420,2009-04-09,24.0,176.695,61.47575,66.566,33.625,5238.0,66.0,6188.0
421,2009-04-10,24.0,177.947,68.52675,61.219,28.021,5605.0,51.0,468.0
422,2009-04-11,24.0,177.457,70.54196,59.619,26.396,5595.0,79.0,2776.5
423,2009-04-12,24.0,176.498,69.86612,59.205,26.06,5378.0,79.0,5085.0
424,2009-04-13,24.0,174.934,65.97469,60.805,27.813,4985.0,97.0,9135.0
425,2009-04-14,24.0,174.355,66.21553,60.392,27.424,4998.0,33.0,7352.0
426,2009-04-15,24.0,174.449,69.27777,58.529,25.1,5317.0,22.0,1405.0
427,2009-04-16,24.0,173.022,65.13956,60.283,27.28,5113.0,30.0,6408.0
428,2009-04-17,24.0,172.252,63.18433,60.92,28.166,4839.0,32.0,9120.0
429,2009-04-18,24.0,172.93,68.56318,57.575,24.646,5271.0,24.0,4750.0
430,2009-04-19,24.0,174.081,80.99091,52.528,19.345,5614.0,20.0,2475.0
431,2009-04-20,24.0,171.467,67.52922,57.52,24.718,4906.0,31.0,8551.0
432,2009-04-21,24.0,170.31,65.61035,58.431,25.714,4845.0,33.0,8584.0
433,2009-04-22,23.17,169.412,54.94723,65.78,33.727,4018.0,93.0,6480.0
434,2009-04-23,24.0,169.586,64.50499,58.525,25.877,4753.0,34.0,8468.0
435,2009-04-24,24.0,169.291,65.471,57.693,25.035,4790.0,37.0,8617.0
436,2009-04-25,24.0,169.24,66.64976,56.618,23.939,4814.0,40.0,8642.0
437,2009-04-26,24.0,168.985,68.00776,55.713,22.995,4856.0,36.0,8660.0
438,2009-04-27,24.0,168.848,69.10177,54.918,22.186,4871.0,47.0,10524.0
439,2009-04-28,24.0,168.82,67.67507,54.652,21.922,4883.0,93.0,12030.0
440,2009-04-29,24.0,168.66,69.12411,54.625,21.916,4842.0,37.0,12686.0
441,2009-04-30,24.0,168.598,67.71543,54.663,21.976,4860.0,37.0,14050.0
442,2009-05-01,24.0,168.546,69.16734,54.802,22.116,4861.0,35.0,13889.0
443,2009-05-02,24.0,168.648,68.26886,55.063,22.373,4814.0,30.0,13898.0
444,2009-05-03,24.0,168.782,68.19274,55.043,22.353,4813.0,37.0,13874.0
445,2009-05-04,2.48,168.315,46.84542,61.977,29.699,439.0,3.0,3342.0
446,2009-05-06,20.86,169.48,55.12613,63.201,31.736,3552.0,24.0,12629.0
447,2009-05-07,23.83,168.728,61.36592,60.72,28.173,4447.0,173.0,13441.0
448,2009-05-08,24.0,169.237,65.69139,57.523,24.843,4815.0,142.0,15921.0
449,2009-05-09,24.0,169.688,67.30705,56.584,23.844,4806.0,135.0,15871.0
450,2009-05-10,24.0,170.382,67.723,56.061,23.3,4893.0,34.0,15854.0
451,2009-05-11,24.0,170.034,64.74121,57.919,25.244,4811.0,21.0,15850.0
452,2009-05-12,24.0,170.057,63.69264,58.682,26.05,4771.0,23.0,16321.0
453,2009-05-13,24.0,170.666,62.41749,59.596,26.995,4685.0,17.0,16448.0
454,2009-05-14,24.0,170.925,62.83735,59.768,27.128,4712.0,116.0,16858.0
455,2009-05-15,24.0,170.94,62.83598,60.188,27.548,4734.0,94.0,16803.0
456,2009-05-16,24.0,171.096,62.84241,60.513,27.861,4741.0,117.0,16830.0
457,2009-05-17,24.0,171.357,62.86171,60.739,28.07,4745.0,117.0,16823.0
458,2009-05-18,24.0,171.676,62.89483,60.903,28.218,5227.0,117.0,16829.0
459,2009-05-19,24.0,171.848,62.9077,61.177,28.484,5013.0,140.0,16142.0
460,2009-05-20,24.0,172.117,62.72837,61.428,28.73,5011.0,139.0,16961.0
461,2009-05-21,24.0,172.481,62.64841,61.596,28.861,5031.0,143.0,16954.0
462,2009-05-22,24.0,173.001,62.39298,61.67,28.916,5037.0,139.0,16969.0
463,2009-05-23,24.0,172.355,58.77508,64.652,32.082,4796.0,132.0,16967.0
464,2009-05-24,24.0,172.407,58.23547,65.476,32.917,4764.0,141.0,16989.0
465,2009-05-25,24.0,172.877,59.55904,64.886,32.231,4851.0,128.0,16985.0
466,2009-05-26,24.0,173.363,60.24002,64.443,31.71,4912.0,136.0,16999.0
467,2009-05-27,24.0,173.843,60.35382,64.654,31.895,4926.0,131.0,17017.0
468,2009-05-28,24.0,174.412,60.59892,64.568,31.808,4940.0,145.0,17043.0
469,2009-05-29,24.0,175.259,63.94534,62.769,29.831,5097.0,145.0,13812.0
470,2009-05-30,24.0,176.276,67.88406,59.931,26.896,5407.0,177.0,11995.0
471,2009-05-31,24.0,176.224,67.89739,59.716,26.677,5390.0,177.0,11845.0
472,2009-06-01,24.0,176.544,69.23057,58.606,25.506,5469.0,182.0,12105.0
473,2009-06-02,24.0,176.589,69.9521,58.167,25.053,5498.0,85.0,12888.0
474,2009-06-03,24.0,176.37,70.39383,57.824,24.709,5889.0,151.0,9231.0
475,2009-06-04,24.0,176.088,71.28654,57.064,23.943,5509.0,61.0,8234.0
476,2009-06-05,24.0,175.676,72.12178,56.365,23.244,5521.0,46.0,8183.0
477,2009-06-06,21.98,174.355,57.45767,65.253,33.702,3892.0,51.0,6125.0
478,2009-06-07,24.0,174.723,68.92041,58.04,25.388,5265.0,97.0,8200.0
479,2009-06-08,24.0,174.248,71.39343,55.834,23.131,5422.0,60.0,8114.0
480,2009-06-09,24.0,173.736,71.12014,55.573,22.875,5357.0,10.0,7681.0
481,2009-06-10,24.0,173.36,71.38611,54.998,22.33,5347.0,10.0,7812.0
482,2009-06-11,22.83,172.36,62.36388,60.068,27.774,4218.0,8.0,6754.0
483,2009-06-12,24.0,172.633,70.81818,54.918,22.324,4995.0,9.0,7824.0
484,2009-06-13,22.5,171.488,61.9154,59.558,27.297,4132.0,8.0,6766.0
485,2009-06-14,24.0,170.878,65.35384,57.55,25.168,4669.0,11.0,3994.0
486,2009-06-15,24.0,171.621,73.61629,53.478,20.688,4995.0,11.0,5697.0
487,2009-06-16,24.0,172.491,85.3303,49.249,16.281,5263.0,142.0,8171.0
488,2009-06-17,24.0,171.665,85.97281,49.277,16.351,5081.0,150.0,8432.0
489,2009-06-18,24.0,171.588,86.01115,48.875,15.949,5038.0,185.0,9153.0
490,2009-06-19,24.0,171.318,85.99326,48.592,15.69,5054.0,158.0,9463.0
491,2009-06-20,24.0,171.008,85.997,48.357,15.468,5123.0,136.0,9430.0
492,2009-06-21,24.0,166.568,49.61657,67.242,35.444,3422.0,99.0,9355.0
493,2009-06-22,24.0,165.816,47.67041,69.4,37.716,3345.0,95.0,9356.0
494,2009-06-23,24.0,166.105,48.19588,68.611,36.905,3394.0,113.0,9411.0
495,2009-06-24,24.0,166.06,48.19972,68.679,36.967,3400.0,99.0,9356.0
496,2009-06-25,24.0,165.823,48.23377,68.901,37.112,3234.0,92.0,9448.0
497,2009-06-26,24.0,165.771,48.31041,68.97,37.127,2864.0,78.0,9729.0
498,2009-06-27,24.0,165.788,48.3867,68.913,37.057,2727.0,129.0,10597.0
499,2009-06-28,24.0,166.086,50.37753,66.92,34.904,2724.0,117.0,10456.0
500,2009-06-29,24.0,166.517,51.21728,65.785,33.708,2794.0,112.0,10354.0
501,2009-06-30,24.0,166.584,51.18874,65.71,33.63,2789.0,154.0,10876.0
502,2009-07-01,24.0,166.391,51.18913,65.864,33.802,2775.0,157.0,10933.0
503,2009-07-02,24.0,166.373,51.23108,65.869,33.813,2766.0,157.0,10937.0
504,2009-07-03,24.0,166.446,51.24005,65.804,33.735,2762.0,157.0,10924.0
505,2009-07-04,24.0,166.435,51.21405,65.82,33.734,2747.0,157.0,10937.0
506,2009-07-05,24.0,166.351,51.19871,65.903,33.809,2746.0,155.0,10907.0
507,2009-07-06,24.0,166.579,51.18423,65.696,33.583,3415.0,58.0,9600.0
508,2009-07-07,24.0,166.577,51.17188,65.699,33.57,3404.0,72.0,9761.0
509,2009-07-08,24.0,166.475,51.19549,65.742,33.728,3501.0,56.0,9647.0
510,2009-07-09,24.0,166.444,51.21957,65.75,33.653,3500.0,54.0,9625.0
511,2009-07-10,24.0,166.488,51.24335,65.709,33.616,3486.0,56.0,9651.0
512,2009-07-11,24.0,166.552,51.78291,65.258,33.131,3514.0,56.0,9636.0
513,2009-07-12,24.0,166.487,51.93804,65.225,33.094,3523.0,57.0,9650.0
514,2009-07-13,24.0,166.456,51.98825,65.243,33.088,3564.0,58.0,9662.0
515,2009-07-14,24.0,166.331,51.45849,65.741,33.64,3514.0,57.0,9665.0
516,2009-07-15,24.0,166.203,50.76792,66.409,34.362,3451.0,56.0,9641.0
517,2009-07-16,24.0,166.373,50.73841,66.271,34.212,3446.0,52.0,7690.0
518,2009-07-17,24.0,166.341,50.70486,66.354,34.525,3450.0,44.0,15366.0
519,2009-07-18,24.0,166.768,51.28044,66.344,34.969,3396.0,59.0,16103.0
520,2009-07-19,22.17,167.496,42.46798,73.222,41.633,2808.0,70.0,10616.0
521,2009-07-20,24.0,167.41,48.35743,70.349,38.761,3444.0,156.0,16514.0
522,2009-07-21,24.0,168.128,50.79347,67.854,35.992,3714.0,152.0,16427.0
523,2009-07-22,24.0,168.26,50.82119,68.674,36.808,3721.0,128.0,16298.0
524,2009-07-23,24.0,168.63,50.32011,69.713,37.868,3682.0,147.0,16312.0
525,2009-07-24,24.0,169.211,50.37799,70.213,38.294,3689.0,167.0,16340.0
526,2009-07-25,24.0,170.009,49.25679,70.53,38.644,3737.0,164.0,16337.0
527,2009-07-26,24.0,170.435,50.29896,71.263,39.37,3719.0,164.0,16346.0
528,2009-07-27,24.0,170.668,50.1141,72.333,40.388,3704.0,167.0,16337.0
529,2009-07-28,24.0,171.194,49.9053,73.105,41.106,3734.0,116.0,16200.0
530,2009-07-29,24.0,171.572,49.93687,73.859,41.859,3742.0,117.0,16207.0
531,2009-07-30,24.0,172.347,49.84456,74.276,42.241,3755.0,112.0,16201.0
532,2009-07-31,24.0,172.728,48.86554,75.972,43.995,3693.0,111.0,16207.0
533,2009-08-01,24.0,172.874,48.76376,76.898,44.941,3691.0,112.0,12533.0
534,2009-08-02,10.66,173.077,46.0867,77.955,46.043,1632.0,48.0,15848.0
535,2009-08-04,0.25,171.708,1.2,108.341,106.035,12.0,0.0,8438.0
536,2009-08-05,23.84,178.032,53.59996,74.195,41.9,4407.0,157.0,9025.0
537,2009-08-06,24.0,178.993,61.00185,67.183,34.182,4663.0,201.0,9848.0
538,2009-08-07,22.91,179.269,62.59172,65.517,32.172,4361.0,216.0,9484.0
539,2009-08-08,13.93,175.307,40.59908,84.073,51.605,2424.0,97.0,2612.0
540,2009-08-09,24.0,177.698,58.51604,68.389,34.934,4367.0,160.0,9752.0
541,2009-08-10,24.0,177.785,60.535,66.126,32.548,4438.0,172.0,10168.0
542,2009-08-11,24.0,177.942,62.17824,64.363,31.193,4446.0,171.0,10098.0
543,2009-08-12,24.0,178.329,64.98692,61.91,29.006,4594.0,327.0,10634.0
544,2009-08-13,24.0,178.07,65.27461,61.317,28.428,4549.0,203.0,10187.0
545,2009-08-14,24.0,178.119,67.52505,59.517,26.568,4639.0,208.0,8783.0
546,2009-08-15,24.0,177.884,70.02429,57.901,24.899,4722.0,207.0,12058.0
547,2009-08-16,24.0,177.961,71.52084,57.106,24.056,4767.0,218.0,15896.0
548,2009-08-17,24.0,178.528,71.69118,56.692,23.642,4783.0,215.0,16268.0
549,2009-08-18,24.0,178.604,71.74537,56.937,23.896,4779.0,210.0,16495.0
550,2009-08-19,24.0,178.64,71.98183,57.218,24.177,4795.0,199.0,16391.0
551,2009-08-20,24.0,178.893,71.9877,57.338,24.279,4801.0,210.0,16441.0
552,2009-08-21,24.0,179.135,71.8217,57.489,24.408,4794.0,192.0,16342.0
553,2009-08-22,24.0,179.438,71.83196,57.482,24.389,4795.0,209.0,14640.0
554,2009-08-23,24.0,179.557,71.87884,57.56,24.49,4788.0,204.0,16238.0
555,2009-08-24,24.0,179.885,72.3648,57.442,24.347,4817.0,211.0,16244.0
556,2009-08-25,24.0,180.571,74.91145,56.308,23.126,4951.0,216.0,16002.0
557,2009-08-26,13.99,186.677,55.68201,58.484,32.522,2666.0,282.0,7893.0
558,2009-08-27,21.34,177.257,55.11982,71.062,38.682,3734.0,244.0,14163.0
559,2009-08-28,24.0,180.356,69.23941,59.351,26.287,4690.0,126.0,15788.0
560,2009-08-29,2.16,179.255,54.45072,64.079,31.412,308.0,10.0,16028.0
561,2009-08-30,0.0,189.136,50.131294999999994,87.985,87.98,0.0,0.0,15920.0
562,2009-08-31,0.0,273.589,45.81187,5.057,4.997,0.0,0.0,8880.0
563,2009-09-02,0.0,137.788,41.492445,2.469,2.393,0.0,0.0,10977.6
564,2009-09-03,0.0,274.663,37.173019999999994,4.56,4.482,0.0,0.0,12026.4
565,2009-09-04,0.0,232.908,32.853595,45.595,40.384,0.0,0.0,13075.2
566,2009-09-05,11.58,176.185,28.53417,94.16,62.899,1279.0,1.0,14124.0
567,2009-09-06,14.34,177.387,44.43053,83.294,51.083,2441.0,2.0,15043.0
568,2009-09-07,24.0,178.779,55.28379,69.356,36.818,5054.0,5.0,15227.0
569,2009-09-08,24.0,181.151,58.10174,70.254,37.288,4574.0,180.0,16329.0
570,2009-09-09,24.0,181.664,58.10112,69.994,37.012,4355.0,184.0,16571.0
571,2009-09-10,24.0,181.877,58.09612,69.95,36.972,4341.0,134.0,15974.0
572,2009-09-11,24.0,182.299,59.31041,69.0,35.953,4393.0,131.0,12889.0
573,2009-09-12,24.0,182.693,61.33134,67.3,34.145,4477.0,151.0,16000.0
574,2009-09-13,24.0,182.956,61.83863,66.909,33.739,4490.0,165.0,16000.0
575,2009-09-14,24.0,183.215,61.99439,66.925,33.738,4464.0,216.0,16113.0
576,2009-09-15,24.0,184.02,64.33748,65.814,32.458,4526.0,192.0,15689.0
577,2009-09-16,24.0,183.923,63.02513,66.256,32.814,4512.0,153.0,16000.0
578,2009-09-17,24.0,183.799,62.37056,66.883,33.464,4465.0,180.0,14566.0
579,2009-09-18,24.0,183.848,63.07652,66.546,33.11,4492.0,176.0,16000.0
580,2009-09-19,24.0,182.657,59.24781,70.577,37.123,4154.0,175.0,16006.0
581,2009-09-20,24.0,179.931,49.25344,80.124,46.506,3306.0,107.0,16157.0
582,2009-09-21,24.0,180.146,50.39086,79.161,45.372,4207.0,14.0,15801.0
583,2009-09-22,24.0,180.276,50.40794,79.208,45.404,4199.0,15.0,16000.0
584,2009-09-23,24.0,180.535,50.39779,79.128,45.338,4323.0,10.0,16000.0
585,2009-09-24,24.0,182.907,57.02165,72.772,39.193,4685.0,15.0,16000.0
586,2009-09-25,24.0,185.085,63.73268,66.634,33.124,5058.0,19.0,16000.0
587,2009-09-26,10.83,185.488,62.92036,66.459,32.898,2273.0,10.0,7071.0
588,2009-09-27,0.5,174.18,0.6,112.133,97.735,32.0,0.0,7024.2
589,2009-09-28,0.0,174.9,12.631712499999999,111.525,111.525,0.0,0.0,6977.4
590,2009-09-29,0.0,175.471,24.663425,110.944,110.938,0.0,0.0,6930.6
591,2009-09-30,0.0,177.063,36.6951375,109.249,107.871,0.0,0.0,6883.8
592,2009-10-01,22.01,182.35,48.72685,79.622,46.81,3566.0,23.0,6837.0
593,2009-10-02,24.0,185.038,61.7281,68.169,34.747,4883.0,8.0,14999.0
594,2009-10-03,24.0,185.082,62.4508,67.754,34.287,5038.0,11.0,15220.0
595,2009-10-04,24.0,185.562,62.73293,67.222,33.75,5033.0,11.0,15196.0
596,2009-10-05,24.0,185.815,62.99446,66.958,33.489,5073.0,24.0,14545.0
597,2009-10-06,24.0,182.097,52.21294,78.11,45.26,4327.0,266.0,12759.0
598,2009-10-07,24.0,183.765,55.73965,73.675,40.547,4616.0,85.0,15110.0
599,2009-10-08,24.0,183.63,55.21491,74.309,41.225,4545.0,108.0,14046.0
600,2009-10-09,24.0,183.504,54.67597,74.84,41.808,4421.0,133.0,12743.0
601,2009-10-10,24.0,180.228,53.65323,74.04,41.474,4441.0,140.0,12625.0
602,2009-10-11,24.0,183.472,54.73307,74.761,41.716,4426.0,150.0,12833.0
603,2009-10-12,24.0,183.789,55.37482,73.958,40.893,4454.0,164.0,12169.0
604,2009-10-13,21.75,183.392,52.8236,74.783,41.776,3766.0,520.0,9799.0
605,2009-10-14,24.0,182.394,53.55954,76.004,43.088,4258.0,204.0,10120.0
606,2009-10-15,23.17,181.887,45.56181,80.854,47.765,3551.0,668.0,10916.0
607,2009-10-16,24.0,184.398,59.20931,70.013,36.477,4729.0,180.0,12221.0
608,2009-10-17,6.49,185.116,58.0862,68.112,34.536,1377.0,2.0,3068.0
609,2009-10-18,23.5,182.47,52.39205,75.752,42.526,4119.0,289.0,7481.0
